Accession	Begin	End	Chromosome	Name	Transcript name	Locus tag
S.sanguinisNZ_GL872314.1	186704	187606		DUF2268 domain-containing protein		HMPREF9390_RS01030
S.sanguinisNZ_GL872314.1	187780	188409		DUF4352 domain-containing protein		HMPREF9390_RS01025
S.sanguinisNZ_GL872314.1	188431	189294		mechanosensitive ion channel family protein		HMPREF9390_RS01020
S.sanguinisNZ_GL872314.1	189438	190655		serine/threonine transporter SstT		HMPREF9390_RS01015
S.sanguinisNZ_GL872314.1	190721	192058		sodium:alanine symporter family protein		HMPREF9390_RS01010
S.sanguinisNZ_GL872314.1	192403	192717		thioredoxin		HMPREF9390_RS01005
S.sanguinisNZ_GL872314.1	192802	194220		C69 family dipeptidase		HMPREF9390_RS01000
S.sanguinisNZ_GL872314.1	194321	194965		GNAT family N-acetyltransferase		HMPREF9390_RS00995
S.sanguinisNZ_GL872314.1	194976	197309		endonuclease MutS2		HMPREF9390_RS00990
S.sanguinisNZ_GL872314.1	197364	197915		CvpA family protein		HMPREF9390_RS00985
S.sanguinisNZ_GL872314.1	197926	198216		hypothetical protein		HMPREF9390_RS00980
S.sanguinisNZ_GL872314.1	198405	199295		ribonuclease HIII		HMPREF9390_RS00975
S.sanguinisNZ_GL872314.1	199299	199928		signal peptidase I		HMPREF9390_RS00970
S.sanguinisNZ_GL872314.1	199988	202351		ATP-dependent RecD-like DNA helicase		HMPREF9390_RS00965
S.sanguinisNZ_GL872314.1	202445	203389		hypothetical protein		HMPREF9390_RS00960
S.sanguinisNZ_GL872314.1	203704	204342		TetR/AcrR family transcriptional regulator		HMPREF9390_RS00955
S.sanguinisNZ_GL872314.1	204418	205125		CPBP family intramembrane metalloprotease		HMPREF9390_RS00950
S.sanguinisNZ_GL872314.1	205115	205909		CPBP family intramembrane metalloprotease		HMPREF9390_RS00945
S.sanguinisNZ_GL872314.1	206228	206554		hypothetical protein		HMPREF9390_RS00940
S.sanguinisNZ_GL872314.1	206768	207832		DNA polymerase IV		HMPREF9390_RS00935
S.sanguinisNZ_GL872314.1	208202	210517		formate C-acetyltransferase		HMPREF9390_RS00930
S.sanguinisNZ_GL872314.1	210677	211453		threonine/serine exporter family protein		HMPREF9390_RS00925
S.sanguinisNZ_GL872314.1	211458	211925		threonine/serine exporter family protein		HMPREF9390_RS00920
S.sanguinisNZ_GL872314.1	212070	213248		hydroxymethylglutaryl-CoA synthase		HMPREF9390_RS00915
S.sanguinisNZ_GL872314.1	213245	214519		hydroxymethylglutaryl-CoA reductase, degradative		HMPREF9390_RS00910
S.sanguinisNZ_GL872314.1	214558	215565		type 2 isopentenyl-diphosphate Delta-isomerase		HMPREF9390_RS00905
S.sanguinisNZ_GL872314.1	215546	216565		phosphomevalonate kinase		HMPREF9390_RS00900
S.sanguinisNZ_GL872314.1	216555	217502		diphosphomevalonate decarboxylase		HMPREF9390_RS00895
S.sanguinisNZ_GL872314.1	217484	218362		mevalonate kinase		HMPREF9390_RS00890
S.sanguinisNZ_GL872314.1	218513	219448		serine hydrolase domain-containing protein		HMPREF9390_RS00885
S.sanguinisNZ_GL872314.1	219445	220179		proteinase		HMPREF9390_RS00880
S.sanguinisNZ_GL872314.1	220275	221558		hypothetical protein		HMPREF9390_RS00875
S.sanguinisNZ_GL872314.1	221622	222485		aquaporin family protein		HMPREF9390_RS00870
S.sanguinisNZ_GL872314.1	222590	224878		Xaa-Pro dipeptidyl-peptidase		HMPREF9390_RS00865
S.sanguinisNZ_GL872314.1	224959	225372		hypothetical protein		HMPREF9390_RS00860
S.sanguinisNZ_GL872314.1	225542	225841		YbaB/EbfC family nucleoid-associated protein		HMPREF9390_RS00855
S.sanguinisNZ_GL872314.1	225958	227712		glycerophosphodiester phosphodiesterase		HMPREF9390_RS00850
S.sanguinisNZ_GL872314.1	227803	228297		DUF536 domain-containing protein		HMPREF9390_RS00845
S.sanguinisNZ_GL872314.1	228567	229742		NAD(P)/FAD-dependent oxidoreductase		HMPREF9390_RS00840
S.sanguinisNZ_GL872314.1	229787	230242		8-oxo-dGTP diphosphatase		HMPREF9390_RS00835
S.sanguinisNZ_GL872314.1	230274	231014		MerR family transcriptional regulator		HMPREF9390_RS00830
S.sanguinisNZ_GL872314.1	231120	231866		class I SAM-dependent methyltransferase		HMPREF9390_RS00825
S.sanguinisNZ_GL872314.1	231990	232328		AzlD domain-containing protein		HMPREF9390_RS00820
S.sanguinisNZ_GL872314.1	232318	233013		AzlC family ABC transporter permease		HMPREF9390_RS00815
S.sanguinisNZ_GL872314.1	233023	234033		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD		HMPREF9390_RS00810
S.sanguinisNZ_GL872314.1	234023	234475		ribosomal protein S18-alanine N-acetyltransferase		HMPREF9390_RS00805
S.sanguinisNZ_GL872314.1	234472	235158		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB		HMPREF9390_RS00800
S.sanguinisNZ_GL872314.1	235439	235669		DNA-dependent RNA polymerase subunit epsilon		HMPREF9390_RS00795
S.sanguinisNZ_GL872314.1	235673	237355		ribonuclease J		HMPREF9390_RS00790
S.sanguinisNZ_GL872314.1	237384	238130		DNA alkylation repair protein		HMPREF9390_RS00785
S.sanguinisNZ_GL872314.1	238114	238701		TetR/AcrR family transcriptional regulator		HMPREF9390_RS00780
S.sanguinisNZ_GL872314.1	238694	239113		VOC family protein		HMPREF9390_RS00775
S.sanguinisNZ_GL872314.1	239203	239622		GNAT family N-acetyltransferase		HMPREF9390_RS00770
S.sanguinisNZ_GL872314.1	239677	241023		type I glutamate--ammonia ligase		HMPREF9390_RS00765
S.sanguinisNZ_GL872314.1	241055	241420		MerR family transcriptional regulator		HMPREF9390_RS00760
S.sanguinisNZ_GL872314.1	241501	242025		aromatic acid exporter family protein		HMPREF9390_RS00755
S.sanguinisNZ_GL872314.1	242200	242865		CHAP domain-containing protein		HMPREF9390_RS00750
S.sanguinisNZ_GL872314.1	243037	247083		antigen I/II family LPXTG-anchored adhesin		HMPREF9390_RS00745
S.sanguinisNZ_GL872314.1	247444	248640		phosphoglycerate kinase		HMPREF9390_RS00740
S.sanguinisNZ_GL872314.1	248884	249573		VIT family protein		HMPREF9390_RS00735
S.sanguinisNZ_GL872314.1	249742	250365		TetR/AcrR family transcriptional regulator		HMPREF9390_RS00730
S.sanguinisNZ_GL872314.1	250405	251487		ABC transporter permease		HMPREF9390_RS00725
S.sanguinisNZ_GL872314.1	251489	252205		ABC transporter ATP-binding protein		HMPREF9390_RS00720
S.sanguinisNZ_GL872314.1	252360	253340		AraC family transcriptional regulator		HMPREF9390_RS00715
S.sanguinisNZ_GL872314.1	253360	254187		oxidoreductase		HMPREF9390_RS00710
S.sanguinisNZ_GL872314.1	254370	255515		low temperature requirement protein A		HMPREF9390_RS00705
S.sanguinisNZ_GL872314.1	255630	258131		leucine--tRNA ligase		HMPREF9390_RS00700
S.sanguinisNZ_GL872314.1	258296	258859		isoprenylcysteine carboxylmethyltransferase family protein		HMPREF9390_RS00695
S.sanguinisNZ_GL872314.1	258927	260021		glycerol dehydrogenase		HMPREF9390_RS00690
S.sanguinisNZ_GL872314.1	260067	260735		fructose-6-phosphate aldolase		HMPREF9390_RS00685
S.sanguinisNZ_GL872314.1	260750	263191		glycyl radical protein		HMPREF9390_RS00680
S.sanguinisNZ_GL872314.1	263360	264661		PTS sugar transporter subunit IIC		HMPREF9390_RS00675
S.sanguinisNZ_GL872314.1	264679	264990		PTS sugar transporter subunit IIB		HMPREF9390_RS00670
S.sanguinisNZ_GL872314.1	265011	265334		PTS lactose/cellobiose transporter subunit IIA		HMPREF9390_RS00665
S.sanguinisNZ_GL872314.1	265666	266157		hypothetical protein		HMPREF9390_RS00660
S.sanguinisNZ_GL872314.1	266259	267230		sugar-binding transcriptional regulator		HMPREF9390_RS00655
S.sanguinisNZ_GL872314.1	267247	267990		DeoR/GlpR family DNA-binding transcription regulator		HMPREF9390_RS00650
S.sanguinisNZ_GL872314.1	268115	268891		glycyl-radical enzyme activating protein		HMPREF9390_RS00645
S.sanguinisNZ_GL872314.1	268962	269831		glycosyltransferase family 2 protein		HMPREF9390_RS00640
S.sanguinisNZ_GL872314.1	270042	271013		NERD domain-containing protein		HMPREF9390_RS00635
S.sanguinisNZ_GL872314.1	271062	272477		LPXTG cell wall anchor domain-containing protein		HMPREF9390_RS00630
S.sanguinisNZ_GL872314.1	272596	273525		aldo/keto reductase		HMPREF9390_RS00625
S.sanguinisNZ_GL872314.1	273535	275313		beta-galactosidase		HMPREF9390_RS00620
S.sanguinisNZ_GL872314.1	275314	276675		PTS transporter subunit EIIC		HMPREF9390_RS00615
S.sanguinisNZ_GL872314.1	276681	276998		PTS lactose/cellobiose transporter subunit IIA		HMPREF9390_RS00610
S.sanguinisNZ_GL872314.1	277007	277330		PTS sugar transporter subunit IIB		HMPREF9390_RS00605
S.sanguinisNZ_GL872314.1	277529	278725		ROK family protein		HMPREF9390_RS00600
S.sanguinisNZ_GL872314.1	278813	279709		PEP phosphonomutase		HMPREF9390_RS00595
S.sanguinisNZ_GL872314.1	279943	281835		endopeptidase		HMPREF9390_RS00590
S.sanguinisNZ_GL872314.1	281984	282703		metal ABC transporter ATP-binding protein		HMPREF9390_RS00585
S.sanguinisNZ_GL872314.1	282690	283553		metal ABC transporter permease		HMPREF9390_RS00580
S.sanguinisNZ_GL872314.1	283573	284502		metal ABC transporter substrate-binding lipoprotein/adhesin SsaB		HMPREF9390_RS00575
S.sanguinisNZ_GL872314.1	284654	285145		thiol peroxidase		HMPREF9390_RS00570
S.sanguinisNZ_GL872314.1	285166	286263		DUF3114 domain-containing protein		HMPREF9390_RS00565
S.sanguinisNZ_GL872314.1	286550	288790		SEC10/PgrA surface exclusion domain-containing protein		HMPREF9390_RS00560
S.sanguinisNZ_GL872314.1	289069	289455		hypothetical protein		HMPREF9390_RS00555
S.sanguinisNZ_GL872314.1	289655	290302		metal-dependent transcriptional regulator		HMPREF9390_RS00550
S.sanguinisNZ_GL872314.1	290408	290869		MarR family transcriptional regulator		HMPREF9390_RS00545
S.sanguinisNZ_GL872314.1	290862	291287		EVE domain-containing protein		HMPREF9390_RS00540
S.sanguinisNZ_GL872314.1	291401	292015		CPBP family intramembrane metalloprotease		HMPREF9390_RS00535
S.sanguinisNZ_GL872314.1	292490	293287		nucleotidyltransferase domain-containing protein		HMPREF9390_RS00530
S.sanguinisNZ_GL872314.1	293380	293823		D-aminoacyl-tRNA deacylase		HMPREF9390_RS00525
S.sanguinisNZ_GL872314.1	293880	296099		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase		HMPREF9390_RS00520
S.sanguinisNZ_GL872314.1	296231	296515		hypothetical protein		HMPREF9390_RS00515
S.sanguinisNZ_GL872314.1	296502	296906		hypothetical protein		HMPREF9390_RS00510
S.sanguinisNZ_GL872314.1	296891	298252		DUF2974 domain-containing protein		HMPREF9390_RS00505
S.sanguinisNZ_GL872314.1	298259	298651		DUF1310 family protein		HMPREF9390_RS00500
S.sanguinisNZ_GL872314.1	298757	299149		DUF1310 family protein		HMPREF9390_RS00495
S.sanguinisNZ_GL872314.1	299244	299645		DUF1310 family protein		HMPREF9390_RS00490
S.sanguinisNZ_GL872314.1	299717	299851		hypothetical protein		HMPREF9390_RS11965
S.sanguinisNZ_GL872314.1	300111	300770		hypothetical protein		HMPREF9390_RS00485
S.sanguinisNZ_GL872314.1	301022	303433		bifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase		HMPREF9390_RS00480
S.sanguinisNZ_GL872314.1	303477	304229		16S rRNA (uracil(1498)-N(3))-methyltransferase		HMPREF9390_RS00475
S.sanguinisNZ_GL872314.1	304230	305183		50S ribosomal protein L11 methyltransferase		HMPREF9390_RS00470
S.sanguinisNZ_GL872314.1	305327	305797		GNAT family N-acetyltransferase		HMPREF9390_RS00465
S.sanguinisNZ_GL872314.1	305794	306246		NUDIX hydrolase		HMPREF9390_RS00460
S.sanguinisNZ_GL872314.1	306256	306726		DUF3013 family protein		HMPREF9390_RS00455
S.sanguinisNZ_GL872314.1	306814	308082		replication-associated recombination protein A		HMPREF9390_RS00450
S.sanguinisNZ_GL872314.1	308348	308420		uncharacterized gene		HMPREF9390_RS00445
S.sanguinisNZ_GL872314.1	308348	308420		tRNA-Lys		HMPREF9390_RS00445
S.sanguinisNZ_GL872314.1	308507	309646		site-specific integrase		HMPREF9390_RS00440
S.sanguinisNZ_GL872314.1	309648	309836		DUF3173 domain-containing protein		HMPREF9390_RS00435
S.sanguinisNZ_GL872314.1	309848	310825		hypothetical protein		HMPREF9390_RS00430
S.sanguinisNZ_GL872314.1	310871	311038		hypothetical protein		HMPREF9390_RS11620
S.sanguinisNZ_GL872314.1	311262	311771		helix-turn-helix transcriptional regulator		HMPREF9390_RS00425
S.sanguinisNZ_GL872314.1	311994	312509		DUF308 domain-containing protein		HMPREF9390_RS0111200
S.sanguinisNZ_GL872314.1	312958	314103		low temperature requirement protein A		HMPREF9390_RS00420
S.sanguinisNZ_GL872314.1	314975	316828		Cna B-type domain-containing protein		HMPREF9390_RS00415
S.sanguinisNZ_GL872314.1	317292	318914		chaperonin GroEL		HMPREF9390_RS00410
S.sanguinisNZ_GL872314.1	318938	319219		co-chaperone GroES		HMPREF9390_RS00405
S.sanguinisNZ_GL872314.1	319425	319715		hypothetical protein		HMPREF9390_RS00400
S.sanguinisNZ_GL872314.1	319810	320664		PTS system mannose/fructose/sorbose family transporter subunit IID		HMPREF9390_RS00395
S.sanguinisNZ_GL872314.1	320648	321493		PTS sugar transporter subunit IIC		HMPREF9390_RS00390
S.sanguinisNZ_GL872314.1	321521	322015		PTS sugar transporter subunit IIB		HMPREF9390_RS00385
S.sanguinisNZ_GL872314.1	322058	322495		PTS fructose transporter subunit IIA		HMPREF9390_RS00380
S.sanguinisNZ_GL872314.1	322715	323998		sugar ABC transporter substrate-binding protein		HMPREF9390_RS00375
S.sanguinisNZ_GL872314.1	323995	324678		response regulator transcription factor		HMPREF9390_RS00370
S.sanguinisNZ_GL872314.1	324671	325984		sensor histidine kinase		HMPREF9390_RS00365
S.sanguinisNZ_GL872314.1	325984	326970		substrate-binding domain-containing protein		HMPREF9390_RS00360
S.sanguinisNZ_GL872314.1	327250	327645		single-stranded DNA-binding protein		HMPREF9390_RS0111205
S.sanguinisNZ_GL872314.1	328087	328713		DUF4479 and tRNA-binding domain-containing protein		HMPREF9390_RS00355
S.sanguinisNZ_GL872314.1	328710	329045		thioredoxin family protein		HMPREF9390_RS00350
S.sanguinisNZ_GL872314.1	329042	329329		DUF4651 domain-containing protein		HMPREF9390_RS0111210
S.sanguinisNZ_GL872314.1	329500	330564		glutamyl aminopeptidase		HMPREF9390_RS00345
S.sanguinisNZ_GL872314.1	330684	332168		DUF1846 domain-containing protein		HMPREF9390_RS00340
S.sanguinisNZ_GL872314.1	332223	332657		hypothetical protein		HMPREF9390_RS00335
S.sanguinisNZ_GL872314.1	332667	332831		hypothetical protein		HMPREF9390_RS11640
S.sanguinisNZ_GL872314.1	332828	333031		helix-turn-helix transcriptional regulator		HMPREF9390_RS00330
S.sanguinisNZ_GL872314.1	333181	334218		HAMP domain-containing sensor histidine kinase		HMPREF9390_RS00325
S.sanguinisNZ_GL872314.1	334185	334883		response regulator transcription factor		HMPREF9390_RS00320
S.sanguinisNZ_GL872314.1	334896	335618		lantibiotic ABC transporter permease		HMPREF9390_RS00315
S.sanguinisNZ_GL872314.1	335618	336406		lantibiotic ABC transporter permease		HMPREF9390_RS00310
S.sanguinisNZ_GL872314.1	336408	337115		ATP-binding cassette domain-containing protein		HMPREF9390_RS00305
S.sanguinisNZ_GL872314.1	337210	338022		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase		HMPREF9390_RS00300
S.sanguinisNZ_GL872314.1	338110	338664		GTP cyclohydrolase I FolE		HMPREF9390_RS00295
S.sanguinisNZ_GL872314.1	338645	340042		bifunctional folylpolyglutamate synthase/dihydrofolate synthase		HMPREF9390_RS00290
S.sanguinisNZ_GL872314.1	340044	340997		dihydropteroate synthase		HMPREF9390_RS00285
S.sanguinisNZ_GL872314.1	341192	341830		hypothetical protein		HMPREF9390_RS00280
S.sanguinisNZ_GL872314.1	341948	342697		type II CAAX endopeptidase family protein		HMPREF9390_RS00275
S.sanguinisNZ_GL872314.1	342832	344025		acetate kinase		HMPREF9390_RS00270
S.sanguinisNZ_GL872314.1	344062	345027		class I SAM-dependent methyltransferase		HMPREF9390_RS00265
S.sanguinisNZ_GL872314.1	345109	345498		competence type IV pilus minor pilin ComGG		HMPREF9390_RS00260
S.sanguinisNZ_GL872314.1	345479	345916		competence type IV pilus minor pilin ComGF		HMPREF9390_RS00255
S.sanguinisNZ_GL872314.1	345900	346193		competence type IV pilus minor pilin ComGE		HMPREF9390_RS00250
S.sanguinisNZ_GL872314.1	346159	346593		competence type IV pilus minor pilin ComGD		HMPREF9390_RS00245
S.sanguinisNZ_GL872314.1	346553	346870		competence type IV pilus major pilin ComGC		HMPREF9390_RS00240
S.sanguinisNZ_GL872314.1	346870	347913		competence type IV pilus assembly protein ComGB		HMPREF9390_RS00235
S.sanguinisNZ_GL872314.1	347834	348775		competence type IV pilus ATPase ComGA		HMPREF9390_RS00230
S.sanguinisNZ_GL872314.1	348905	349285		DUF1033 family protein		HMPREF9390_RS00225
S.sanguinisNZ_GL872314.1	349604	350710		glycosyl hydrolase family 8		HMPREF9390_RS00220
S.sanguinisNZ_GL872314.1	350719	352029		glycosyltransferase family 2 protein		HMPREF9390_RS00215
S.sanguinisNZ_GL872314.1	352022	352165		hypothetical protein		HMPREF9390_RS11650
S.sanguinisNZ_GL872314.1	352177	352965		hypothetical protein		HMPREF9390_RS00210
S.sanguinisNZ_GL872314.1	352958	354115		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)		HMPREF9390_RS00205
S.sanguinisNZ_GL872314.1	354878	358525		DNA-directed RNA polymerase subunit beta'		HMPREF9390_RS00200
S.sanguinisNZ_GL872314.1	358566	362132		DNA-directed RNA polymerase subunit beta		HMPREF9390_RS00195
S.sanguinisNZ_GL872314.1	362526	364940		penicillin-binding protein PBP1B		HMPREF9390_RS00190
S.sanguinisNZ_GL872314.1	365095	366351		tyrosine--tRNA ligase		HMPREF9390_RS00185
S.sanguinisNZ_GL872314.1	366445	367293		methyltransferase domain-containing protein		HMPREF9390_RS00180
S.sanguinisNZ_GL872314.1	367373	368503		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC		HMPREF9390_RS00175
S.sanguinisNZ_GL872314.1	368681	371074		YSIRK signal domain/LPXTG anchor domain surface protein		HMPREF9390_RS00170
S.sanguinisNZ_GL872314.1	371430	372032		TetR/AcrR family transcriptional regulator		HMPREF9390_RS00165
S.sanguinisNZ_GL872314.1	372245	372817		TetR/AcrR family transcriptional regulator		HMPREF9390_RS00160
S.sanguinisNZ_GL872314.1	372960	373562		DUF6287 domain-containing protein		HMPREF9390_RS11855
S.sanguinisNZ_GL872314.1	373644	373862		heavy metal-associated domain-containing protein		HMPREF9390_RS00150
S.sanguinisNZ_GL872314.1	373883	376129		heavy metal translocating P-type ATPase		HMPREF9390_RS00145
S.sanguinisNZ_GL872314.1	376129	376572		CopY/TcrY family copper transport repressor		HMPREF9390_RS00140
S.sanguinisNZ_GL872314.1	376721	378223		zinc ABC transporter substrate-binding protein AdcA		HMPREF9390_RS00135
S.sanguinisNZ_GL872314.1	378233	379039		metal ABC transporter permease		HMPREF9390_RS00130
S.sanguinisNZ_GL872314.1	379032	379742		metal ABC transporter ATP-binding protein		HMPREF9390_RS00125
S.sanguinisNZ_GL872314.1	379739	380182		zinc-dependent MarR family transcriptional regulator		HMPREF9390_RS00120
S.sanguinisNZ_GL872314.1	380535	380618		uncharacterized gene		HMPREF9390_RS00115
S.sanguinisNZ_GL872314.1	380535	380618		tRNA-Leu		HMPREF9390_RS00115
S.sanguinisNZ_GL872314.1	380631	380702		uncharacterized gene		HMPREF9390_RS00110
S.sanguinisNZ_GL872314.1	380631	380702		tRNA-Gln		HMPREF9390_RS00110
S.sanguinisNZ_GL872314.1	380716	380788		uncharacterized gene		HMPREF9390_RS00105
S.sanguinisNZ_GL872314.1	380716	380788		tRNA-His		HMPREF9390_RS00105
S.sanguinisNZ_GL872314.1	380799	380869		uncharacterized gene		HMPREF9390_RS00100
S.sanguinisNZ_GL872314.1	380799	380869		tRNA-Trp		HMPREF9390_RS00100
S.sanguinisNZ_GL872314.1	380878	380958		uncharacterized gene		HMPREF9390_RS00095
S.sanguinisNZ_GL872314.1	380878	380958		tRNA-Tyr		HMPREF9390_RS00095
S.sanguinisNZ_GL872314.1	380972	381044		uncharacterized gene		HMPREF9390_RS00090
S.sanguinisNZ_GL872314.1	380972	381044		tRNA-Phe		HMPREF9390_RS00090
S.sanguinisNZ_GL872314.1	381050	381123		uncharacterized gene		HMPREF9390_RS00085
S.sanguinisNZ_GL872314.1	381050	381123		tRNA-Met		HMPREF9390_RS00085
S.sanguinisNZ_GL872314.1	381143	381232		uncharacterized gene		HMPREF9390_RS00080
S.sanguinisNZ_GL872314.1	381143	381232		tRNA-Ser		HMPREF9390_RS00080
S.sanguinisNZ_GL872314.1	381240	381311		uncharacterized gene		HMPREF9390_RS00075
S.sanguinisNZ_GL872314.1	381240	381311		tRNA-Glu		HMPREF9390_RS00075
S.sanguinisNZ_GL872314.1	381327	381400		uncharacterized gene		HMPREF9390_RS00070
S.sanguinisNZ_GL872314.1	381327	381400		tRNA-Ile		HMPREF9390_RS00070
S.sanguinisNZ_GL872314.1	381434	381504		uncharacterized gene		HMPREF9390_RS00065
S.sanguinisNZ_GL872314.1	381434	381504		tRNA-Gly		HMPREF9390_RS00065
S.sanguinisNZ_GL872315.1	1	310		metallophosphoesterase		HMPREF9390_RS00060
S.sanguinisNZ_GL872315.1	288	464		protein ninH		HMPREF9390_RS00055
S.sanguinisNZ_GL872315.1	491	751		recombination protein NinG		HMPREF9390_RS00050
S.sanguinisNZ_GL872316.1	1	712		FtsK/SpoIIIE domain-containing protein		HMPREF9390_RS00045
