Accession	Begin	End	Chromosome	Name	Transcript name	Locus tag
S.sp.DD04NZ_KQ968979.1	252110	253153		translation elongation factor Ts	WP_062201369.1
S.sp.DD04NZ_KQ968979.1	253235	254017		30S ribosomal protein S2	WP_062201372.1
S.sp.DD04NZ_KQ968979.1	254390	260635		MucBP domain-containing protein	WP_062201375.1
S.sp.DD04NZ_KQ968979.1	260663	261652		hypothetical protein	WP_062201378.1
S.sp.DD04NZ_KQ968979.1	262089	262913		SHIRT domain-containing protein	WP_062201380.1
S.sp.DD04NZ_KQ968979.1	263477	263647		transposase	WP_197460090.1
S.sp.DD04NZ_KQ968979.1	264646	265425		hypothetical protein	WP_062201382.1
S.sp.DD04NZ_KQ968979.1	265631	266167		transcription termination/antitermination protein NusG	WP_037617404.1
S.sp.DD04NZ_KQ968979.1	266309	266488		preprotein translocase subunit SecE	WP_037617407.1
S.sp.DD04NZ_KQ968979.1	266498	266650		50S ribosomal protein L33	WP_015605910.1
S.sp.DD04NZ_KQ968979.1	267638	269860		penicillin-binding protein PBP2A	WP_062201384.1
S.sp.DD04NZ_KQ968979.1	270012	270908		RluA family pseudouridine synthase	WP_062201387.1
S.sp.DD04NZ_KQ968979.1	271060	271281		sigma(X)-activator ComW	WP_062201389.1
S.sp.DD04NZ_KQ968980.1	60	3704		DNA-directed RNA polymerase subunit beta'	WP_062201410.1
S.sp.DD04NZ_KQ968980.1	3745	7311		DNA-directed RNA polymerase subunit beta	WP_062201412.1
S.sp.DD04NZ_KQ968980.1	7774	10149		penicillin-binding protein PBP1B	WP_197460094.1
S.sp.DD04NZ_KQ968980.1	10348	11604		tyrosine--tRNA ligase	WP_062201418.1
S.sp.DD04NZ_KQ968980.1	11681	13744		heavy metal translocating P-type ATPase	WP_062201419.1
S.sp.DD04NZ_KQ968980.1	13746	14024		DUF6110 family protein	WP_000910909.1
S.sp.DD04NZ_KQ968980.1	14176	15024		methyltransferase domain-containing protein	WP_062201421.1
S.sp.DD04NZ_KQ968980.1	15258	16490		nucleotide sugar dehydrogenase	WP_062201423.1
S.sp.DD04NZ_KQ968980.1	16518	17609		UDP-glucuronate 4-epimerase Gla	WP_062201424.1
S.sp.DD04NZ_KQ968980.1	17584	18648		NAD(P)-dependent oxidoreductase	WP_231853922.1
S.sp.DD04NZ_KQ968980.1	18872	20341		lipopolysaccharide biosynthesis protein	WP_062201426.1
S.sp.DD04NZ_KQ968980.1	20343	21557		O-antigen ligase family protein	WP_062201428.1
S.sp.DD04NZ_KQ968980.1	21557	22471		DUF616 domain-containing protein	WP_062201664.1
S.sp.DD04NZ_KQ968980.1	22480	23490		glycosyltransferase	WP_062201430.1
S.sp.DD04NZ_KQ968980.1	23733	24452		IspD/TarI family cytidylyltransferase	WP_062201431.1
S.sp.DD04NZ_KQ968980.1	24480	25340		LicD family protein	WP_062201433.1
S.sp.DD04NZ_KQ968980.1	25358	26575		DegT/DnrJ/EryC1/StrS aminotransferase family protein	WP_062201435.1
S.sp.DD04NZ_KQ968980.1	26590	27282		sugar transferase	WP_062201437.1
S.sp.DD04NZ_KQ968980.1	27291	29099		nucleoside-diphosphate sugar epimerase/dehydratase	WP_062201438.1
S.sp.DD04NZ_KQ968980.1	29122	29832		tyrosine-protein kinase	WP_062201440.1
S.sp.DD04NZ_KQ968980.1	29842	30537		Wzz/FepE/Etk N-terminal domain-containing protein	WP_062201442.1
S.sp.DD04NZ_KQ968980.1	30600	31331		tyrosine protein phosphatase	WP_062201444.1
S.sp.DD04NZ_KQ968980.1	31335	32786		LCP family protein	WP_062201446.1
S.sp.DD04NZ_KQ968980.1	33158	33757		anaerobic ribonucleoside-triphosphate reductase activating protein	WP_062201447.1
S.sp.DD04NZ_KQ968980.1	33744	34268		GNAT family N-acetyltransferase	WP_062201449.1
S.sp.DD04NZ_KQ968980.1	34278	34775		GNAT family N-acetyltransferase	WP_062201451.1
S.sp.DD04NZ_KQ968980.1	34831	34968		hypothetical protein	WP_005592063.1
S.sp.DD04NZ_KQ968980.1	34970	37165		anaerobic ribonucleoside-triphosphate reductase	WP_062201452.1
S.sp.DD04NZ_KQ968980.1	37287	38864		hypothetical protein	WP_062201454.1
S.sp.DD04NZ_KQ968980.1	39121	40656		cardiolipin synthase	WP_062201456.1
S.sp.DD04NZ_KQ968980.1	40772	41257		SP_0198 family lipoprotein	WP_062201458.1
S.sp.DD04NZ_KQ968980.1	41318	42550		bifunctional folylpolyglutamate synthase/dihydrofolate synthase	WP_062201460.1
S.sp.DD04NZ_KQ968980.1	42744	43055		DUF1292 domain-containing protein	WP_037618287.1
S.sp.DD04NZ_KQ968980.1	43078	43497		Holliday junction resolvase RuvX	WP_062201461.1
S.sp.DD04NZ_KQ968980.1	43497	43763		IreB family regulatory phosphoprotein	WP_005592119.1
S.sp.DD04NZ_KQ968980.1	43931	44488		SP0191 family lipoprotein	WP_062201463.1
S.sp.DD04NZ_KQ968980.1	44578	45144		SP0191 family lipoprotein	WP_062201465.1
S.sp.DD04NZ_KQ968980.1	45329	45727		transcriptional regulator Spx	WP_062201466.1
S.sp.DD04NZ_KQ968980.1	45813	46961		recombinase RecA	WP_062201468.1
S.sp.DD04NZ_KQ968980.1	47016	48272		competence/damage-inducible protein A	WP_062201469.1
S.sp.DD04NZ_KQ968980.1	48983	49540		GNAT family N-acetyltransferase	WP_062201471.1
S.sp.DD04NZ_KQ968980.1	49612	50271		CPBP family glutamic-type intramembrane protease	WP_062201472.1
S.sp.DD04NZ_KQ968980.1	50276	50830		DNA-3-methyladenine glycosylase I	WP_062201474.1
S.sp.DD04NZ_KQ968980.1	50840	51430		Holliday junction branch migration protein RuvA	WP_062201476.1
S.sp.DD04NZ_KQ968980.1	51600	52106		helix-turn-helix transcriptional regulator	WP_062201477.1
S.sp.DD04NZ_KQ968980.1	52090	52599		RDD family protein	WP_062201479.1
S.sp.DD04NZ_KQ968980.1	52647	54590		DNA mismatch repair endonuclease MutL	WP_062201481.1
S.sp.DD04NZ_KQ968980.1	54775	55215		LytTR family DNA-binding domain-containing protein	WP_062201482.1
S.sp.DD04NZ_KQ968980.1	55212	55682		DUF3021 domain-containing protein	WP_062201484.1
S.sp.DD04NZ_KQ968980.1	56627	57778		iron-containing alcohol dehydrogenase	WP_062201486.1
S.sp.DD04NZ_KQ968980.1	58158	60701		DNA mismatch repair protein MutS	WP_062201488.1
S.sp.DD04NZ_KQ968980.1	60818	61258		arginine repressor	WP_062201490.1
S.sp.DD04NZ_KQ968980.1	61384	63072		arginine--tRNA ligase	WP_062201492.1
S.sp.DD04NZ_KQ968980.1	63179	63640		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	WP_062201494.1
S.sp.DD04NZ_KQ968980.1	63739	64245		hypothetical protein	WP_062201496.1
S.sp.DD04NZ_KQ968980.1	64397	66658		glycogen/starch/alpha-glucan family phosphorylase	WP_062201498.1
S.sp.DD04NZ_KQ968980.1	66691	68202		4-alpha-glucanotransferase	WP_062201499.1
S.sp.DD04NZ_KQ968980.1	68524	69780		extracellular solute-binding protein	WP_062201502.1
S.sp.DD04NZ_KQ968980.1	69940	71229		sugar ABC transporter permease	WP_062201504.1
S.sp.DD04NZ_KQ968980.1	71231	72073		sugar ABC transporter permease	WP_062201507.1
S.sp.DD04NZ_KQ968980.1	72177	72989		DUF1189 family protein	WP_062201510.1
S.sp.DD04NZ_KQ968980.1	72999	73982		LacI family DNA-binding transcriptional regulator	WP_062201512.1
S.sp.DD04NZ_KQ968980.1	73992	76067		type I pullulanase	WP_062201513.1
S.sp.DD04NZ_KQ968980.1	76222	77157		YitT family protein	WP_062201515.1
S.sp.DD04NZ_KQ968980.1	77144	78898		aspartate--tRNA ligase	WP_062201517.1
S.sp.DD04NZ_KQ968980.1	79047	79253		hypothetical protein	WP_037617843.1
S.sp.DD04NZ_KQ968980.1	79520	80272		DUF6261 family protein	WP_037617931.1
S.sp.DD04NZ_KQ968980.1	80660	81031		hypothetical protein	WP_052076778.1
S.sp.DD04NZ_KQ968980.1	81422	82414		hypothetical protein	WP_062201519.1
S.sp.DD04NZ_KQ968980.1	82411	83469		hypothetical protein	WP_231853923.1
S.sp.DD04NZ_KQ968980.1	83466	84494		hypothetical protein	WP_062201521.1
S.sp.DD04NZ_KQ968980.1	84491	86488		hypothetical protein	WP_062201522.1
S.sp.DD04NZ_KQ968980.1	86492	86860		hypothetical protein	WP_062201524.1
S.sp.DD04NZ_KQ968980.1	86871	91274		type VII secretion protein EssC	WP_062201526.1
S.sp.DD04NZ_KQ968980.1	91298	92548		type VII secretion protein EssB	WP_062201528.1
S.sp.DD04NZ_KQ968980.1	92541	92789		EsaB/YukD family protein	WP_037618144.1
S.sp.DD04NZ_KQ968980.1	92880	93344		type VII secretion protein EssA	WP_062201530.1
S.sp.DD04NZ_KQ968980.1	93357	96359		type VII secretion protein EsaA	WP_062201531.1
S.sp.DD04NZ_KQ968980.1	96439	96726		WXG100 family type VII secretion target	WP_037618154.1
S.sp.DD04NZ_KQ968980.1	96924	98204		histidine--tRNA ligase	WP_062201533.1
S.sp.DD04NZ_KQ968980.1	98385	98726		metal-sulfur cluster assembly factor	WP_002899327.1
S.sp.DD04NZ_KQ968980.1	99827	101533		dihydroxy-acid dehydratase	WP_062201535.1
S.sp.DD04NZ_KQ968980.1	101824	102006		50S ribosomal protein L32	WP_000290416.1
S.sp.DD04NZ_KQ968980.1	102022	102171		50S ribosomal protein L33	WP_003026692.1
S.sp.DD04NZ_KQ968980.1	102458	103075		SAP domain-containing protein	WP_062201537.1
S.sp.DD04NZ_KQ968980.1	103182	103703		AAA family ATPase	WP_062201539.1
S.sp.DD04NZ_KQ968980.1	104017	104208		hypothetical protein	WP_062201541.1
S.sp.DD04NZ_KQ968980.1	104205	104432		helix-turn-helix transcriptional regulator	WP_062201543.1
S.sp.DD04NZ_KQ968980.1	104435	105034		hypothetical protein	WP_062201545.1
S.sp.DD04NZ_KQ968980.1	105280	106140		cation diffusion facilitator family transporter	WP_062201547.1
S.sp.DD04NZ_KQ968980.1	106310	106831		TetR/AcrR family transcriptional regulator	WP_062201548.1
S.sp.DD04NZ_KQ968980.1	106908	108080		MFS transporter	WP_062201550.1
S.sp.DD04NZ_KQ968980.1	108075	108680		DNA-3-methyladenine glycosylase	WP_062201552.1
S.sp.DD04NZ_KQ968980.1	108842	109588		DeoR/GlpR family DNA-binding transcription regulator	WP_062201554.1
S.sp.DD04NZ_KQ968980.1	109630	110457		Cof-type HAD-IIB family hydrolase	WP_062201556.1
S.sp.DD04NZ_KQ968980.1	110488	110967		GNAT family N-acetyltransferase	WP_062201668.1
S.sp.DD04NZ_KQ968980.1	110993	112264		D-alanyl-lipoteichoic acid biosynthesis protein DltD	WP_062201559.1
S.sp.DD04NZ_KQ968980.1	112257	112496		D-alanine--poly(phosphoribitol) ligase subunit DltC	WP_062201561.1
S.sp.DD04NZ_KQ968980.1	112519	113763		D-alanyl-lipoteichoic acid biosynthesis protein DltB	WP_062201563.1
S.sp.DD04NZ_KQ968980.1	113760	115310		D-alanine--poly(phosphoribitol) ligase subunit DltA	WP_062201564.1
S.sp.DD04NZ_KQ968980.1	115331	115462		teichoic acid D-Ala incorporation-associated protein DltX	WP_062201566.1
S.sp.DD04NZ_KQ968980.1	115729	116055		PadR family transcriptional regulator	WP_062201569.1
S.sp.DD04NZ_KQ968980.1	116042	116641		DUF1700 domain-containing protein	WP_062201570.1
S.sp.DD04NZ_KQ968980.1	116634	117533		DUF4097 family beta strand repeat-containing protein	WP_062201572.1
S.sp.DD04NZ_KQ968980.1	118643	119893		S41 family peptidase	WP_062201574.1
S.sp.DD04NZ_KQ968980.1	120964	122214		carbohydrate-binding domain-containing protein	WP_062201576.1
S.sp.DD04NZ_KQ968980.1	122232	122912		DUF4956 domain-containing protein	WP_062201578.1
S.sp.DD04NZ_KQ968980.1	122905	123630		polyphosphate polymerase domain-containing protein	WP_062201580.1
S.sp.DD04NZ_KQ968980.1	123873	126272		YhgE/Pip domain-containing protein	WP_062201582.1
S.sp.DD04NZ_KQ968980.1	126415	126945		TetR/AcrR family transcriptional regulator	WP_062201584.1
S.sp.DD04NZ_KQ968980.1	127052	127663		30S ribosomal protein S4	WP_062201586.1
S.sp.DD04NZ_KQ968980.1	128083	130236		peptide cleavage/export ABC transporter ComA	WP_062201588.1
S.sp.DD04NZ_KQ968980.1	130250	131605		bacteriocin secretion accessory protein	WP_156469081.1
S.sp.DD04NZ_KQ968980.1	131654	132382		ABC transporter ATP-binding protein	WP_062201592.1
S.sp.DD04NZ_KQ968980.1	132382	133434		ABC transporter substrate-binding protein	WP_197460091.1
S.sp.DD04NZ_KQ968980.1	133425	134177		ABC transporter permease	WP_062201594.1
S.sp.DD04NZ_KQ968980.1	134140	134430		thiamine-binding protein	WP_062201597.1
S.sp.DD04NZ_KQ968980.1	134688	135311		HAD family phosphatase	WP_062201671.1
S.sp.DD04NZ_KQ968980.1	135581	135859		Veg family protein	WP_062201599.1
S.sp.DD04NZ_KQ968980.1	135861	137216		replicative DNA helicase	WP_037615013.1
S.sp.DD04NZ_KQ968980.1	137243	137695		50S ribosomal protein L9	WP_062201601.1
S.sp.DD04NZ_KQ968980.1	137697	139580		DHH family phosphoesterase	WP_062201603.1
S.sp.DD04NZ_KQ968980.1	140155	142074		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	WP_062201672.1
S.sp.DD04NZ_KQ968980.1	142396	142650		hypothetical protein	WP_231853924.1
S.sp.DD04NZ_KQ968980.1	142672	143793		tRNA 2-thiouridine(34) synthase MnmA	WP_062201605.1
S.sp.DD04NZ_KQ968980.1	144071	144583		LysM peptidoglycan-binding domain-containing protein	WP_231853925.1
S.sp.DD04NZ_KQ968980.1	144938	145609		L-serine ammonia-lyase, iron-sulfur-dependent subunit beta	WP_062201608.1
S.sp.DD04NZ_KQ968980.1	145618	146490		L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	WP_062201610.1
S.sp.DD04NZ_KQ968980.1	147627	147743		transposase	WP_197460093.1
S.sp.DD04NZ_KQ968980.1	148094	150067		ATP-dependent zinc metalloprotease FtsH	WP_062201612.1
S.sp.DD04NZ_KQ968980.1	150085	150627		hypoxanthine phosphoribosyltransferase	WP_037615091.1
S.sp.DD04NZ_KQ968980.1	150632	151909		tRNA lysidine(34) synthetase TilS	WP_062201614.1
S.sp.DD04NZ_KQ968980.1	151906	153189		serine hydrolase	WP_062201616.1
S.sp.DD04NZ_KQ968980.1	153182	153310		SP_0009 family protein	WP_148881641.1
S.sp.DD04NZ_KQ968980.1	153313	153681		septum formation initiator family protein	WP_037615084.1
S.sp.DD04NZ_KQ968980.1	153674	153940		RNA-binding S4 domain-containing protein	WP_037615082.1
S.sp.DD04NZ_KQ968980.1	154029	157532		transcription-repair coupling factor	WP_062201619.1
S.sp.DD04NZ_KQ968980.1	157525	158094		aminoacyl-tRNA hydrolase	WP_062201620.1
S.sp.DD04NZ_KQ968980.1	158167	159282		redox-regulated ATPase YchF	WP_062201622.1
S.sp.DD04NZ_KQ968980.1	159485	159679		DUF951 family protein	WP_062201624.1
S.sp.DD04NZ_KQ968980.1	159852	160988		DNA polymerase III subunit beta	WP_062201626.1
S.sp.DD04NZ_KQ968980.1	161146	162501		chromosomal replication initiator protein DnaA	WP_062201628.1
S.sp.DD04NZ_KQ968980.1	162714	163475		ParB/RepB/Spo0J family partition protein	WP_062201630.1
S.sp.DD04NZ_KQ968980.1	163539	164717		S1C family serine protease	WP_062201632.1
S.sp.DD04NZ_KQ968980.1	164921	165400		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	WP_062201634.1
S.sp.DD04NZ_KQ968980.1	165697	165831		bacteriocin	WP_156469083.1
S.sp.DD04NZ_KQ968980.1	166457	167218		ATP-binding protein	WP_269450154.1
S.sp.DD04NZ_KQ968980.1	167215	167967		competence system response regulator transcription factor ComE	WP_037615056.1
S.sp.DD04NZ_KQ968980.1	169641	172217		YfhO family protein	WP_062201638.1
S.sp.DD04NZ_KQ968980.1	172293	173915		ATP-binding cassette domain-containing protein	WP_062201640.1
S.sp.DD04NZ_KQ968980.1	174155	175180		tryptophan--tRNA ligase	WP_062201642.1
S.sp.DD04NZ_KQ968980.1	175347	176828		IMP dehydrogenase	WP_062201644.1
S.sp.DD04NZ_KQ968980.1	176938	178050		DNA replication/repair protein RecF	WP_062201646.1
S.sp.DD04NZ_KQ968980.1	178054	178443		S4 domain-containing protein YaaA	WP_062201648.1
S.sp.DD04NZ_KQ968980.1	179874	181169		pitrilysin family protein	WP_062201650.1
S.sp.DD04NZ_KQ968980.1	181229	182053		helix-turn-helix domain-containing protein	WP_062201652.1
S.sp.DD04NZ_KQ968980.1	182064	182603		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	WP_062201654.1
S.sp.DD04NZ_KQ968980.1	182605	183432		energy-coupling factor ABC transporter ATP-binding protein	WP_062201656.1
S.sp.DD04NZ_KQ968980.1	183417	184256		energy-coupling factor transporter ATPase	WP_062201658.1
S.sp.DD04NZ_KQ968980.1	184249	185046		energy-coupling factor transporter transmembrane protein EcfT	WP_062201660.1
S.sp.DD04NZ_KQ968980.1	185253	185876		LysM peptidoglycan-binding domain-containing protein	WP_062201661.1
S.sp.DD04NZ_KQ968981.1	113	1375		glutamate-cysteine ligase family protein	WP_062201677.1
S.sp.DD04NZ_KQ968981.1	3095	3301		transposase	WP_197460095.1
S.sp.DD04NZ_KQ968981.1	3511	3897		50S ribosomal protein L17	WP_005591286.1
S.sp.DD04NZ_KQ968981.1	3909	4847		DNA-directed RNA polymerase subunit alpha	WP_037617749.1
S.sp.DD04NZ_KQ968981.1	4893	5276		30S ribosomal protein S11	WP_001118386.1
S.sp.DD04NZ_KQ968981.1	5296	5661		30S ribosomal protein S13	WP_062201679.1
S.sp.DD04NZ_KQ968981.1	5679	5795		50S ribosomal protein L36	WP_001808836.1
S.sp.DD04NZ_KQ968981.1	5820	6038		translation initiation factor IF-1	WP_001029883.1
S.sp.DD04NZ_KQ968981.1	6154	6792		adenylate kinase	WP_037617752.1
S.sp.DD04NZ_KQ968981.1	6889	8199		preprotein translocase subunit SecY	WP_062201681.1
S.sp.DD04NZ_KQ968981.1	8212	8652		50S ribosomal protein L15	WP_045498220.1
S.sp.DD04NZ_KQ968981.1	8806	8988		50S ribosomal protein L30	WP_003029471.1
S.sp.DD04NZ_KQ968981.1	9002	9496		30S ribosomal protein S5	WP_037617759.1
S.sp.DD04NZ_KQ968981.1	9515	9871		50S ribosomal protein L18	WP_005592009.1
S.sp.DD04NZ_KQ968981.1	9957	10493		50S ribosomal protein L6	WP_062201683.1
S.sp.DD04NZ_KQ968981.1	10687	11085		30S ribosomal protein S8	WP_002899666.1
S.sp.DD04NZ_KQ968981.1	11370	11555		type Z 30S ribosomal protein S14	WP_001085697.1
S.sp.DD04NZ_KQ968981.1	11573	12115		50S ribosomal protein L5	WP_037617766.1
S.sp.DD04NZ_KQ968981.1	12139	12444		50S ribosomal protein L24	WP_015604250.1
S.sp.DD04NZ_KQ968981.1	12524	12892		50S ribosomal protein L14	WP_002894494.1
S.sp.DD04NZ_KQ968981.1	12918	13178		30S ribosomal protein S17	WP_002885836.1
S.sp.DD04NZ_KQ968981.1	13206	13412		50S ribosomal protein L29	WP_005591297.1
S.sp.DD04NZ_KQ968981.1	13422	13835		50S ribosomal protein L16	WP_015604249.1
S.sp.DD04NZ_KQ968981.1	13839	14492		30S ribosomal protein S3	WP_021002172.1
S.sp.DD04NZ_KQ968981.1	14505	14849		50S ribosomal protein L22	WP_009443859.1
S.sp.DD04NZ_KQ968981.1	14861	15142		30S ribosomal protein S19	WP_000533766.1
S.sp.DD04NZ_KQ968981.1	15229	16062		50S ribosomal protein L2	WP_037617775.1
S.sp.DD04NZ_KQ968981.1	16080	16379		50S ribosomal protein L23	WP_005591301.1
S.sp.DD04NZ_KQ968981.1	16379	17002		50S ribosomal protein L4	WP_062201685.1
S.sp.DD04NZ_KQ968981.1	17027	17653		50S ribosomal protein L3	WP_062201687.1
S.sp.DD04NZ_KQ968981.1	17738	18046		30S ribosomal protein S10	WP_005591304.1
S.sp.DD04NZ_KQ968981.1	19427	21244		acyltransferase family protein	WP_062201689.1
S.sp.DD04NZ_KQ968981.1	21414	22058		phosphoribulokinase	WP_062201691.1
S.sp.DD04NZ_KQ968981.1	22085	23227		tRNA guanosine(34) transglycosylase Tgt	WP_005591306.1
S.sp.DD04NZ_KQ968981.1	23378	24217		DUF975 family protein	WP_062201693.1
S.sp.DD04NZ_KQ968981.1	24260	24763		kinase	WP_037616443.1
S.sp.DD04NZ_KQ968981.1	24765	25202		CoA-binding protein	WP_062201696.1
S.sp.DD04NZ_KQ968981.1	25368	28010		DNA polymerase I	WP_062201698.1
S.sp.DD04NZ_KQ968981.1	32030	32644		HAD-IA family hydrolase	WP_062201699.1
S.sp.DD04NZ_KQ968981.1	32641	33918		MATE family efflux transporter	WP_062201702.1
S.sp.DD04NZ_KQ968981.1	34027	35511		threonine synthase	WP_062201704.1
S.sp.DD04NZ_KQ968981.1	36224	36919		GNAT family protein	WP_062201706.1
S.sp.DD04NZ_KQ968981.1	37312	38157		MurR/RpiR family transcriptional regulator	WP_062201707.1
S.sp.DD04NZ_KQ968981.1	38387	39271		ROK family protein	WP_062201810.1
S.sp.DD04NZ_KQ968981.1	39290	40207		dihydrodipicolinate synthase family protein	WP_062201709.1
S.sp.DD04NZ_KQ968981.1	40241	40891		DUF624 domain-containing protein	WP_062201711.1
S.sp.DD04NZ_KQ968981.1	40947	41399		YhcH/YjgK/YiaL family protein	WP_062201713.1
S.sp.DD04NZ_KQ968981.1	41425	42255		carbohydrate ABC transporter permease	WP_062201715.1
S.sp.DD04NZ_KQ968981.1	42272	43159		sugar ABC transporter permease	WP_037616474.1
S.sp.DD04NZ_KQ968981.1	43255	44574		ABC transporter substrate-binding protein	WP_062201717.1
S.sp.DD04NZ_KQ968981.1	44796	45932		sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	WP_062201719.1
S.sp.DD04NZ_KQ968981.1	45947	46645		N-acetylmannosamine-6-phosphate 2-epimerase	WP_062201721.1
S.sp.DD04NZ_KQ968981.1	48208	49206		acetylxylan esterase	WP_062201723.1
S.sp.DD04NZ_KQ968981.1	49433	51148		ABC transporter ATP-binding protein	WP_062201725.1
S.sp.DD04NZ_KQ968981.1	51151	51924		hypothetical protein	WP_231853926.1
S.sp.DD04NZ_KQ968981.1	51924	52796		ABC transporter ATP-binding protein	WP_062201729.1
S.sp.DD04NZ_KQ968981.1	52789	53208		Msa family membrane protein	WP_062201731.1
S.sp.DD04NZ_KQ968981.1	53223	53792		CPBP family intramembrane metalloprotease	WP_082757376.1
S.sp.DD04NZ_KQ968981.1	53801	54541		amino acid transporter	WP_052076763.1
S.sp.DD04NZ_KQ968981.1	55720	56637		XRE family transcriptional regulator	WP_062201733.1
S.sp.DD04NZ_KQ968981.1	56771	59422		bifunctional acetaldehyde-CoA/alcohol dehydrogenase	WP_062201735.1
S.sp.DD04NZ_KQ968981.1	59714	61528		acyltransferase family protein	WP_062201737.1
S.sp.DD04NZ_KQ968981.1	61518	61931		hypothetical protein	WP_062201739.1
S.sp.DD04NZ_KQ968981.1	61935	62357		low molecular weight phosphotyrosine protein phosphatase	WP_062201741.1
S.sp.DD04NZ_KQ968981.1	62486	63073		nucleotidyltransferase family protein	WP_062201742.1
S.sp.DD04NZ_KQ968981.1	63070	64068		Holliday junction branch migration DNA helicase RuvB	WP_062201744.1
S.sp.DD04NZ_KQ968981.1	64384	65421		galactose mutarotase	WP_062201746.1
S.sp.DD04NZ_KQ968981.1	65443	66474		tagatose-bisphosphate aldolase	WP_062201747.1
S.sp.DD04NZ_KQ968981.1	66496	67659		SIS domain-containing protein	WP_062201749.1
S.sp.DD04NZ_KQ968981.1	67768	68172		PTS sugar transporter subunit IIA	WP_062201752.1
S.sp.DD04NZ_KQ968981.1	68184	69002		PTS system mannose/fructose/sorbose family transporter subunit IID	WP_062201753.1
S.sp.DD04NZ_KQ968981.1	68989	69903		PTS mannose/fructose/sorbose/N-acetylgalactosamine transporter subunit IIC	WP_062201755.1
S.sp.DD04NZ_KQ968981.1	69930	70406		PTS system mannose/fructose/N-acetylgalactosamine-transporter subunit IIB	WP_062201757.1
S.sp.DD04NZ_KQ968981.1	70403	72190		beta-galactosidase	WP_062201759.1
S.sp.DD04NZ_KQ968981.1	72331	73047		GntR family transcriptional regulator	WP_062201761.1
